YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,EQ_PRIMARY,INTENSITY,COUNTRY,LOCATION_NAME,STATE,LATITUDE,LONGITUDE,DEATHS,INJURIES,Depth
1971,10.0,15.0,10.0,33.0,46.7,5.7,9.0,PERU,PERU:  APURIMAC,no info,-14.1,-73.3,5.0,0.0,54.0
1971,10.0,27.0,17.0,58.0,36.9,7.1,7.0,VANUATU,"VANUATU ISLANDS:  ESPIRITU SANTO, PORT VILA",no info,-15.5,167.2,1.0,0.0,40.0
1971,11.0,6.0,22.0,0.0,0.1,5.7,0.0,USA,ALASKA:  ALEUTIAN ISLANDS:  RAT ISLANDS,AK,51.5,179.1,0.0,0.0,2.0
1971,11.0,24.0,19.0,35.0,29.1,6.3,0.0,RUSSIA,"RUSSIA:  OFF KAMCHATKA, SHEMYA",no info,52.9,159.2,0.0,0.0,106.0
1971,12.0,15.0,8.0,29.0,55.3,7.8,10.0,RUSSIA,"RUSSIA:  OFF KAMCHATKA, SHEMYA, ATTU",no info,56.0,163.3,0.0,0.0,33.0
1972,1.0,4.0,3.0,16.0,54.5,7.6,5.0,TAIWAN,TAIWAN,no info,22.6,122.1,0.0,0.0,33.0
1972,1.0,25.0,2.0,6.0,23.3,7.5,6.0,TAIWAN,TAIWAN,no info,22.5,122.3,1.0,0.0,33.0
1972,1.0,25.0,3.0,41.0,23.7,7.7,0.0,TAIWAN,TAIWAN,no info,23.0,122.2,0.0,0.0,33.0
1972,2.0,4.0,2.0,42.0,18.9,4.8,0.0,ITALY,"ITALY:  CENTRAL, ANCONA",no info,43.8,13.3,1.0,2.0,25.0
1972,2.0,10.0,6.0,49.0,15.9,4.5,0.0,IRAN,"IRAN:  DEH KOHNEH,SA'DABAD,BORAZJAN",no info,29.7,50.9,0.0,0.0,21.0
1972,2.0,29.0,9.0,22.0,59.8,7.2,10.0,JAPAN,"JAPAN:  S OF HONSHU:  HACHIJOJIMA, TOKYO",no info,33.3,140.8,0.0,0.0,56.0
1972,3.0,20.0,7.0,33.0,49.6,6.1,9.0,PERU,PERU:  JUANJUI,no info,-6.8,-76.8,7.0,50.0,64.0
1972,4.0,10.0,2.0,6.0,53.2,6.9,9.0,IRAN,"IRAN:  QIR,KARZIN, JAHROM, FIRUZABAD",no info,28.4,52.8,30000.0,1700.0,11.0
1972,4.0,24.0,9.0,57.0,21.7,6.9,5.0,TAIWAN,TAIWAN:  HUALIEN,no info,23.6,121.6,4.0,11.0,33.0
1972,4.0,25.0,19.0,30.0,9.3,7.2,6.0,PHILIPPINES,"PHILIPPINES:  MINDORO, LUZON, MANILA",no info,13.4,120.3,0.0,0.0,50.0
1972,6.0,8.0,18.0,53.0,41.7,6.6,7.0,CHILE,CHILE:  CENTRAL,no info,-30.5,-71.8,0.0,0.0,39.0
1972,6.0,11.0,16.0,41.0,0.9,7.8,0.0,INDONESIA,INDONESIA:  CELEBES SEA,no info,3.9,124.3,0.0,0.0,325.0
1972,6.0,21.0,15.0,6.0,53.3,4.4,0.0,ITALY,ITALY:  ANCONA,no info,43.8,13.3,2.0,0.0,4.0
1972,6.0,24.0,15.0,29.0,22.2,6.1,6.0,AFGHANISTAN,"AFGHANISTAN:  HINDU KUSH:  SARSANGI, NARIN COUNTIES",no info,36.2,69.7,11.0,15.0,47.0
1972,7.0,2.0,12.0,56.0,6.7,5.3,0.0,IRAN,"IRAN:  MISHAN-E-MARKAZI,TALKHAB,MISHAN SOFLA",no info,30.1,50.8,0.0,0.0,31.0
1972,7.0,30.0,21.0,45.0,14.1,7.6,7.0,USA,"ALASKA:  SITKA, JUNEAU",AK,56.82,-135.68,0.0,0.0,25.0
1972,8.0,17.0,23.0,44.0,5.9,7.1,5.0,SOLOMON SEA,W. SOLOMON SEA,no info,-6.0,152.9,0.0,0.0,10.0
1972,9.0,3.0,16.0,48.0,28.8,6.2,0.0,PAKISTAN,"PAKISTAN:  TANGIR, GUPIS, RAWALPINDI, PESHAWAR",no info,36.0,73.4,100.0,0.0,36.0
1972,9.0,7.0,22.0,26.0,57.9,5.3,8.0,FRANCE,"FRANCE:  LABOIRIE, ARCEAU, SAINT-PIERRE D'OLERON",no info,46.0,-1.1,0.0,0.0,33.0
1972,9.0,13.0,4.0,13.0,20.5,6.0,8.0,GREECE,"GREECE:  CORINTHIA, ARCADIA",no info,37.9,22.4,0.0,0.0,83.0
1972,9.0,17.0,14.0,7.0,15.6,6.3,7.0,GREECE,"GREECE: LIXOURI, CHAVRIATA, DAMOULIANATA,KOUVALATA",no info,38.3,20.3,0.0,0.0,33.0
1972,11.0,2.0,19.0,55.0,22.1,7.0,5.0,NEW CALEDONIA,"NEW CALEDONIA:  LOYALTY ISLANDS:  TANNA, ANATOM",no info,-20.0,168.8,0.0,0.0,32.0
1972,12.0,2.0,0.0,19.0,47.2,7.4,6.0,PHILIPPINES,"PHILIPPINES:  MINDANAO, DAVAO",no info,6.5,126.6,0.0,0.0,73.0
1972,12.0,4.0,10.0,16.0,12.0,7.4,10.0,JAPAN,"JAPAN:  S OF HONSHU, HACHIJOJIMA",no info,33.3,140.7,0.0,0.0,66.0
1972,12.0,23.0,6.0,29.0,42.5,6.2,0.0,NICARAGUA,NICARAGUA:  MANAGUA,no info,12.4,-86.1,10000.0,20000.0,5.0
1972,12.0,29.0,4.0,51.0,1.6,5.4,0.0,CHILE,CHILE:  CENTRAL,no info,-30.6,-71.0,0.0,0.0,60.0
1973,1.0,30.0,21.0,1.0,12.5,7.5,0.0,MEXICO,"MEXICO:  S, FARIAS, TECOMAN",no info,18.48,-103.0,56.0,390.0,43.0
1973,2.0,6.0,10.0,37.0,10.1,7.6,10.0,CHINA,CHINA:  SICHUAN PROVINCE,no info,31.4,100.58,0.0,0.0,33.0
1973,2.0,21.0,14.0,42.0,23.4,5.1,6.0,NEW ZEALAND,NEW ZEALAND:  HAWKES BAY,no info,-39.58,176.57,0.0,0.0,38.0
1973,2.0,21.0,14.0,45.0,57.3,5.7,7.0,USA,CALIFORNIA:  OXNARD,CA,34.1,-119.0,0.0,0.0,8.0
1973,2.0,24.0,0.0,2.0,41.0,5.2,0.0,IRAN,"IRAN:  KHABIS,HENGAM ISLAND",no info,28.58,52.62,0.0,0.0,27.0
1973,2.0,28.0,6.0,37.0,49.5,7.2,8.0,RUSSIA,"RUSSIA:  KURIL ISLANDS, HIROO, URAKAWA",no info,50.5,156.6,0.0,0.0,27.0
1973,3.0,9.0,19.0,9.0,12.8,5.5,5.0,AUSTRALIA,"AUSTRALIA:  WOLLONGONG, SYDNEY",no info,-34.13,150.27,0.0,0.0,13.0
1973,3.0,17.0,8.0,30.0,51.8,7.5,9.0,PHILIPPINES,"PHILIPPINES:  QUEZON CITY:  CALAUG,LOPEZ,GUIAYANGAN",no info,13.4,122.8,15.0,64.0,33.0
1973,4.0,1.0,7.0,12.0,37.0,5.9,0.0,ETHIOPIA,ETHIOPIA:  DJIBOUTI,no info,11.66,43.03,0.0,0.0,31.0
1973,4.0,14.0,8.0,34.0,0.1,6.5,0.0,COSTA RICA,"COSTA RICA: TILARAN, ARENAL, RIO CHIQUITO",no info,10.679,-84.759,26.0,100.0,33.0
1973,4.0,24.0,21.0,30.0,9.9,6.5,0.0,COLOMBIA,"COLOMBIA; SAN CRISTOBAL, VENEZUELA",no info,4.956,-78.14399999999999,1.0,0.0,50.0
1973,4.0,26.0,20.0,26.0,28.6,6.5,8.0,USA,HAWAII: HILO,HI,19.936,-155.09799999999998,0.0,11.0,48.0
1973,6.0,17.0,3.0,55.0,2.9,7.7,8.0,JAPAN,JAPAN:  HOKKAIDO ISLAND,no info,43.2,145.8,0.0,27.0,48.0
1973,6.0,24.0,2.0,43.0,25.5,7.1,8.0,RUSSIA,RUSSIA:  KURIL ISLANDS,no info,43.3,146.4,0.0,1.0,50.0
1973,6.0,26.0,22.0,32.0,0.2,6.6,0.0,RUSSIA,RUSSIA:  KURIL ISLANDS:  S,no info,43.2,146.6,0.0,0.0,50.0
1973,7.0,14.0,4.0,51.0,21.0,7.5,0.0,CHINA,CHINA:  TIBET (XIZANG PROVINCE),no info,35.18,86.48,0.0,0.0,33.0
1973,8.0,18.0,22.0,38.0,29.0,3.5,6.0,ITALY,ITALY:  SICILY,no info,37.66,15.167,0.0,0.0,0.0
1973,8.0,28.0,9.0,50.0,40.0,6.2,7.0,MEXICO,"MEXICO:  VERACRUZ, MEXICO CITY",no info,18.27,-96.6,600.0,0.0,84.0
1973,10.0,5.0,5.0,47.0,51.1,6.7,7.0,CHILE,"CHILE:  VALPARAISO, LA LIGUA, SANTIAGO",no info,-32.5,-71.5,0.0,0.0,14.0
1973,10.0,6.0,15.0,7.0,37.3,7.5,0.0,ANTARCTICA,ANTARCTICA,no info,-60.82,-21.55,0.0,0.0,33.0
1973,11.0,4.0,15.0,52.0,11.7,5.5,8.0,GREECE,"GREECE:  LEUKAS ISLAND, PREVEZA, VONITSA",no info,38.9,20.44,0.0,0.0,8.0
1973,11.0,11.0,7.0,14.0,51.5,5.5,0.0,IRAN,"IRAN:  QESHLAGH,DEH BID",no info,30.57,52.89,1.0,0.0,11.0
1973,11.0,23.0,13.0,36.0,19.3,5.1,8.0,AZORES (PORTUGAL),"AZORES:  PICO, FAIAL, TERCEIRA",no info,38.46,-28.31,1.0,0.0,5.0
1973,11.0,29.0,10.0,57.0,42.7,5.6,8.0,GREECE,"GREECE:  CRETE, PALAEOCHORA, CHANIA",no info,35.18,23.8,0.0,0.0,26.0
1973,12.0,28.0,13.0,41.0,45.8,7.5,7.0,VANUATU,"VANUATU ISLANDS:  ESPIRITU SANTO, LUGANILLE",no info,-14.46,166.6,0.0,0.0,26.0
1973,12.0,29.0,0.0,19.0,31.1,7.2,8.0,VANUATU,"VANUATU ISLANDS:  LUGANVILLE, LAMAP",no info,-15.12,166.9,0.0,0.0,47.0
1974,1.0,5.0,8.0,33.0,50.7,6.3,0.0,PERU,"PERU:  LIMA, YAUYOS",no info,-12.3,-76.35,10.0,0.0,98.0
1974,1.0,31.0,23.0,30.0,5.3,7.0,0.0,SOLOMON ISLANDS,SOLOMON ISLANDS,no info,-7.5,155.9,0.0,0.0,34.0
1974,2.0,1.0,0.0,1.0,2.4,5.2,0.0,TURKEY,TURKEY:  IZMIR,no info,38.6,27.0,2.0,20.0,29.0
1974,2.0,1.0,3.0,12.0,33.1,7.1,6.0,SOLOMON ISLANDS,SOLOMON ISLANDS,no info,-7.4,155.6,0.0,0.0,40.0
1974,4.0,18.0,1.0,19.0,22.6,5.0,0.0,COLOMBIA,"COLOMBIA:  NE, CEPITA, SAN ANDREAS",no info,6.89,-72.93,3.0,0.0,24.0
1974,4.0,22.0,0.0,29.0,19.8,5.5,0.0,CHINA,CHINA:  JIANGSU PROVINCE,no info,31.6,119.2,0.0,0.0,16.0
1974,5.0,8.0,23.0,33.0,25.2,6.5,9.0,JAPAN,JAPAN:  NAKAGI,no info,34.5,138.7,30.0,102.0,2.0
1974,5.0,10.0,19.0,25.0,15.0,7.1,0.0,CHINA,"CHINA:  YUNNAN AND SICHUAN PROVINCES, CHAO-T'UNG",no info,28.24,104.01,20000.0,0.0,11.0
1974,6.0,12.0,16.0,25.0,47.6,6.1,0.0,VENEZUELA,VENEZUELA,no info,10.56,-63.38,5.0,0.0,34.0
1974,6.0,20.0,17.0,8.0,27.3,4.5,7.0,SLOVENIA,BALKANS NW:  SLOVENIA:  KOZJANSKO,no info,44.97,15.53,0.0,0.0,7.0
1974,7.0,1.0,16.0,51.0,54.0,5.9,0.0,ARGENTINA,ARGENTINA:  LOS TOLDOS,no info,-22.124000000000002,-64.638,0.0,0.0,18.0
1974,7.0,4.0,19.0,30.0,42.1,6.7,0.0,MONGOLIA,MONGOLIA,no info,45.14,94.03,0.0,0.0,33.0
1974,7.0,13.0,1.0,18.0,22.8,7.3,0.0,COLOMBIA,"COLOMBIA: BOGOTA, CALI, PEREIRA",no info,7.75,-77.69,11.0,0.0,12.0
1974,8.0,3.0,18.0,16.0,34.0,5.7,6.0,JAPAN,"JAPAN:  HONSHU:  KAKIOTA,  MITO, TOKYO",no info,36.0,139.82,2.0,17.0,58.0
1974,8.0,18.0,10.0,44.0,12.8,7.1,6.0,CHILE,"CHILE:  LA UNION, VALDIVIA",no info,-38.5,-73.4,0.0,0.0,36.0
1974,9.0,23.0,19.0,28.0,17.2,6.2,0.0,GABON,GABON,no info,-0.28,12.92,0.0,0.0,33.0
1974,9.0,27.0,5.0,47.0,29.4,6.7,4.0,RUSSIA,RUSSIA:  KURIL-JAPAN:  HOKKAIDO,no info,43.2,146.7,0.0,0.0,43.0
1974,10.0,3.0,14.0,21.0,29.1,8.1,9.0,PERU,"PERU:  LIMA, CALLAO",no info,-12.27,-77.79,78.0,2414.0,13.0
1974,10.0,8.0,9.0,50.0,58.1,7.5,8.0,ANTIGUA AND BARBUDA,ANTIGUA AND BARBUDA; ST KITTS,no info,17.3,-62.0,0.0,4.0,47.0
1974,12.0,2.0,9.0,5.0,44.2,5.4,0.0,IRAN,"IRAN:  SARCHAHAN,SAADATABAD,GAHKOM,SIRUIYEH",no info,28.0,55.8,0.0,0.0,36.0
1974,12.0,28.0,12.0,11.0,43.7,6.2,7.0,PAKISTAN,"PAKISTAN:  BALAKOT, PATAN",no info,35.1,72.9,5300.0,17000.0,22.0
1975,1.0,9.0,23.0,9.0,46.6,5.2,0.0,RUSSIA,RUSSIA:  DAGESTAN,no info,42.89,46.99,0.0,0.0,31.0
1975,1.0,15.0,9.0,42.0,24.0,5.9,7.0,INDONESIA,INDONESIA:  MALUKU:  BANDANAIRA,no info,-5.0,130.0,0.0,0.0,0.0
1975,1.0,19.0,8.0,2.0,2.5,6.8,0.0,INDIA,INDIA:  KASHMIR:   KINNAUR DISTRICT,no info,32.46,78.43,47.0,0.0,33.0
1975,1.0,23.0,14.0,19.0,14.9,5.8,7.0,JAPAN,JAPAN:  AROSAN,no info,33.0,131.1,0.0,0.0,10.0
1975,2.0,2.0,8.0,43.0,39.1,7.6,9.0,USA,ALASKA:  ALEUTIAN ISLANDS:  NEAR ISLANDS,AK,53.11,173.5,0.0,0.0,10.0
1975,2.0,4.0,11.0,36.0,7.5,7.4,10.0,CHINA,"CHINA:  LIAONING PROVINCE:  YINGTAO, ANSHAN",no info,40.64,122.58,300.0,0.0,33.0
1975,2.0,9.0,4.0,45.0,24.5,5.6,8.0,INDONESIA,INDONESIA:  JAVA,no info,-6.7,106.7,1.0,0.0,27.0
1975,3.0,7.0,7.0,4.0,42.6,6.1,0.0,IRAN,"IRAN:  SARKHUN,QALEH QAZI,QADHAD,NONG-E-BALA",no info,27.5,56.26,7.0,0.0,27.0
1975,3.0,13.0,15.0,26.0,42.5,6.9,8.0,CHILE,"CHILE:  COQUIMBO, LA SERENA",no info,-29.9,-71.3,2.0,25.0,4.0
1975,3.0,27.0,5.0,15.0,6.2,6.7,6.0,TURKEY,"TURKEY:  W; CANAKKALE, ECEABAT, GELIBOLU, LAPSEKI",no info,40.42,26.14,0.0,0.0,5.0
1975,3.0,28.0,2.0,31.0,5.7,6.0,8.0,USA,IDAHO:  POCATELLO VALLEY,ID,42.06,-112.55,0.0,0.0,5.0
1975,4.0,5.0,9.0,34.0,36.6,6.1,0.0,VENEZUELA,VENEZUELA,no info,10.04,-69.75,3.0,0.0,33.0
1975,4.0,20.0,17.0,35.0,50.4,6.1,6.0,JAPAN,"JAPAN:  OITA, AROSAN",no info,33.19,131.3,0.0,8.0,7.0
1975,5.0,10.0,14.0,27.0,38.7,7.7,0.0,CHILE,CHILE:  CENTRAL,no info,-38.18,-73.23,0.0,0.0,6.0
1975,5.0,26.0,9.0,11.0,51.5,7.7,6.0,ATLANTIC OCEAN,ATLANTIC OCEAN:  MADERIA ISLANDS,no info,35.997,-17.649,0.0,0.0,33.0
1975,6.0,10.0,13.0,47.0,14.5,7.0,0.0,RUSSIA,RUSSIA:  KURIL-JAPAN:  HOKKAIDO,no info,43.023999999999994,147.734,0.0,0.0,15.0
1975,7.0,8.0,12.0,4.0,42.4,6.5,0.0,MYANMAR (BURMA),MYANMAR (BURMA):  PAGAN,no info,21.49,94.7,1.0,0.0,157.0
1975,7.0,11.0,7.0,18.0,46.6,4.3,0.0,ALGERIA,ALGERIA:  DJEBEL BABOR,no info,36.32,5.2410000000000005,1.0,18.0,30.0
1975,7.0,20.0,14.0,37.0,39.9,7.9,8.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  BISMARCK SEA: BOUGAINVILLE,no info,-6.59,155.054,0.0,0.0,49.0
1975,7.0,20.0,19.0,54.0,27.7,7.7,7.0,PAPUA NEW GUINEA,"PAPUA NEW GUINEA:  SOLOMON ISLANDS: BUIN, BOKU",no info,-7.104,155.15200000000002,0.0,0.0,44.0
1975,8.0,1.0,20.0,20.0,12.9,5.6,8.0,USA,CALIFORNIA:  OROVILLE,CA,39.439,-121.52799999999999,0.0,10.0,15.0
1975,9.0,6.0,9.0,20.0,10.9,6.7,9.0,TURKEY,TURKEY:  LICE,no info,38.474000000000004,40.723,2311.0,3372.0,26.0
1975,9.0,21.0,14.0,16.0,37.8,5.0,7.0,IRAN,"IRAN:  SARPIR,DORAHAN,DEH BAGH",no info,31.599,51.037,2.0,0.0,33.0
1975,10.0,11.0,14.0,35.0,15.0,7.8,0.0,TONGA,TONGA ISLANDS:  S OF TONGA,no info,-24.894000000000002,-175.11900000000003,0.0,0.0,9.0
1975,10.0,31.0,8.0,28.0,2.6,7.6,6.0,PHILIPPINES,PHILIPPINES,no info,12.54,125.993,1.0,0.0,50.0
1975,11.0,1.0,1.0,17.0,33.9,6.1,7.0,USA TERRITORY,GUAM,GU,13.843,144.754,0.0,0.0,113.0
1975,11.0,29.0,14.0,47.0,40.9,7.7,9.0,USA,HAWAII,HI,19.451,-155.033,0.0,0.0,2.0
1975,12.0,16.0,21.0,1.0,39.0,4.9,0.0,FIJI,FIJI ISLANDS,no info,-18.672,178.46400000000003,0.0,0.0,33.0
1975,12.0,26.0,15.0,56.0,38.7,7.8,5.0,SAMOA,SAMOA ISLANDS,no info,-16.265,-172.467,0.0,0.0,33.0
1975,12.0,31.0,9.0,45.0,47.7,5.5,9.0,GREECE,GREECE:  KATO-MAKRINOU,no info,38.628,21.798000000000002,1.0,10.0,19.0
1976,1.0,13.0,13.0,29.0,19.5,6.4,0.0,ICELAND,ICELAND:  KOPASKER,no info,66.16,-16.58,0.0,0.0,33.0
1976,1.0,14.0,15.0,56.0,34.9,7.8,8.0,KERMADEC ISLANDS (NEW ZEALAND),KERMADEC ISLANDS,no info,-29.208000000000002,-177.886,0.0,0.0,69.0
1976,1.0,14.0,16.0,47.0,33.5,8.0,0.0,KERMADEC ISLANDS (NEW ZEALAND),KERMADEC ISLANDS,no info,-28.427,-177.657,0.0,0.0,33.0
1976,1.0,21.0,10.0,5.0,24.1,7.0,5.0,RUSSIA,RUSSIA:  KURIL ISLANDS,no info,44.915,149.123,0.0,0.0,41.0
1976,2.0,4.0,9.0,1.0,43.4,7.5,9.0,GUATEMALA,"GUATEMALA:  CHIMALTENANGO, GUATEMALA CITY",no info,15.324000000000002,-89.101,23000.0,76000.0,5.0
1976,3.0,13.0,16.0,30.0,41.5,5.1,0.0,GUATEMALA,GUATEMALA,no info,14.767000000000001,-91.061,4.0,50.0,5.0
1976,3.0,19.0,13.0,3.0,38.4,5.5,8.0,AFGHANISTAN,AFGHANISTAN:  HINDU-KUSH:  SHAMAGAN PROVINCE,no info,36.61,67.79,50.0,0.0,33.0
1976,3.0,25.0,11.0,55.0,39.4,4.8,0.0,TURKEY,TURKEY,no info,41.13,43.01,1.0,0.0,18.0
1976,4.0,8.0,2.0,40.0,27.0,7.0,7.0,UZBEKISTAN,UZBEKISTAN:  GAZLI,no info,40.31,63.77,0.0,0.0,33.0
1976,4.0,9.0,7.0,8.0,47.0,6.7,0.0,ECUADOR,ECUADOR:  ESMERALDOS,no info,0.78,-79.8,10.0,0.0,9.0
1976,4.0,29.0,22.0,18.0,9.1,5.5,0.0,TURKEY,TURKEY,no info,40.89,42.85,4.0,0.0,44.0
1976,5.0,6.0,20.0,0.0,11.6,6.5,10.0,ITALY,"ITALY:  NE, BALKANS NW:   SLOVENIA: NW",no info,46.356,13.275,978.0,1700.0,9.0
1976,5.0,17.0,2.0,58.0,40.6,7.0,10.0,UZBEKISTAN,"UZBEKISTAN:  GAZLI, BUKHARA",no info,40.38,63.47,0.0,0.0,10.0
1976,5.0,29.0,12.0,23.0,18.7,7.3,9.0,CHINA,CHINA:  YUNNAN PROVINCE:  LUNGLING-LUSHI,no info,24.57,98.95299999999999,0.0,0.0,8.0
1976,5.0,29.0,14.0,0.0,18.5,7.4,9.0,CHINA,CHINA:  YUNNAN PROVINCE:  LUNGLING-LUSHI,no info,24.531,98.71,0.0,0.0,10.0
1976,6.0,7.0,14.0,26.0,39.1,6.4,0.0,MEXICO,MEXICO:  MEXICO CITY,no info,17.4,-100.64,0.0,0.0,45.0
1976,6.0,25.0,19.0,18.0,56.9,7.1,0.0,INDONESIA,INDONESIA:  NEW GUINEA:  IRIAN JAYA,no info,-4.603,140.091,6000.0,0.0,33.0
1976,7.0,11.0,16.0,54.0,31.8,6.7,0.0,PANAMA,PANAMA: DARIEN,no info,7.4,-78.1,5.0,7.0,22.0
1976,7.0,14.0,7.0,13.0,24.0,6.5,0.0,INDONESIA,INDONESIA:  BALI,no info,-8.17,114.88799999999999,573.0,4755.0,40.0
1976,7.0,26.0,2.0,56.0,39.3,6.2,7.0,MALAYSIA,"MALAYSIA:  SABAH:  LAHAD,DATU,KANAK",no info,4.96,118.31,0.0,0.0,33.0
1976,7.0,27.0,19.0,42.0,54.6,7.5,11.0,CHINA,CHINA:  NE:  TANGSHAN,no info,39.57,117.98,242769.0,799000.0,23.0
1976,7.0,28.0,10.0,45.0,35.2,7.4,9.0,CHINA,CHINA:  NE:  TANGSHAN,no info,39.664,118.40100000000001,0.0,0.0,26.0
1976,8.0,16.0,16.0,11.0,7.3,8.0,6.0,PHILIPPINES,PHILIPPINES:  MINDANAO:  S,no info,6.292000000000001,124.09,1200.0,3500.0,33.0
1976,8.0,17.0,4.0,19.0,27.3,6.8,0.0,PHILIPPINES,PHILIPPINES:  MINDANAO,no info,7.249,122.939,0.0,0.0,22.0
1976,8.0,19.0,1.0,12.0,36.7,4.9,4.0,TURKEY,TURKEY:  DENIZLI,no info,37.7,28.89,4.0,50.0,3.0
1976,9.0,11.0,16.0,31.0,12.0,5.5,7.0,ITALY,ITALY:  NORTHEASTERN,no info,46.28,13.157,5.0,0.0,16.0
1976,9.0,15.0,3.0,15.0,19.9,6.0,9.0,ITALY,ITALY:  NORTHEASTERN,no info,46.302,13.197000000000001,11.0,0.0,10.0
1976,9.0,15.0,9.0,21.0,19.1,5.9,9.0,ITALY,ITALY-BALKANS NW,no info,46.32,13.13,2.0,0.0,17.0
1976,10.0,29.0,2.0,51.0,7.6,7.1,8.0,INDONESIA,INDONESIA:  NEW GUINEA:  IRIAN JAYA:  JAYAWIJAYA,no info,-4.5169999999999995,139.918,133.0,0.0,33.0
1976,11.0,7.0,4.0,0.0,51.6,6.2,8.0,IRAN,IRAN:  KHORASAN PROVINCE,no info,33.8,59.15,17.0,0.0,13.0
1976,11.0,24.0,12.0,22.0,18.8,7.3,10.0,TURKEY,TURKEY:  MURADIYE,no info,39.12,44.03,5000.0,0.0,36.0
1976,11.0,27.0,21.0,42.0,12.2,6.1,5.0,AFGHANISTAN,AFGHANISTAN; TAJIKISTAN:  KHOROG,no info,36.51,71.04,0.0,0.0,190.0
1976,11.0,30.0,0.0,40.0,57.8,7.3,8.0,CHILE,"CHILE:  POZO ALMONTE, OFICINA VICTORIA, ARICA",no info,-20.52,-68.92,1.0,13.0,82.0
1976,12.0,8.0,8.0,38.0,25.7,5.2,0.0,SOUTH AFRICA,SOUTH AFRICA,no info,-27.953000000000003,26.653000000000002,4.0,36.0,33.0
1976,12.0,27.0,0.0,0.0,0.0,0.0,0.0,IRAN,"IRAN:  SADAL,DALAK DASHI,AB-E-GARM,SIAH CHESHMEH",no info,39.0,44.0,1.0,0.0,0.0
1977,1.0,26.0,13.0,11.0,29.8,5.2,6.0,INDONESIA,"INDONESIA:  BALI: KAYUBIHI,BANJAR ANTUGAN JEHEM",no info,-8.22,115.19,0.0,0.0,33.0
1977,1.0,31.0,14.0,26.0,14.8,5.9,0.0,TAJIKISTAN,TAJIKISTAN,no info,40.04,70.85,0.0,0.0,20.0
1977,3.0,4.0,19.0,21.0,55.6,7.5,0.0,ROMANIA,ROMANIA:  BUCHAREST,no info,45.777,26.703000000000003,1641.0,10500.0,89.0
1977,3.0,8.0,23.0,17.0,28.0,6.0,8.0,INDONESIA,"INDONESIA:  SUMATERA,SINURAT,TALU",no info,0.45,100.02,0.0,0.0,22.0
1977,3.0,18.0,21.0,43.0,52.4,7.3,7.0,PHILIPPINES,PHILIPPINES:  LUZON:  MANILA,no info,16.77,122.33,1.0,9.0,37.0
1977,3.0,21.0,21.0,18.0,54.2,6.9,0.0,IRAN,IRAN:  BANDAR ABBAS,no info,27.61,56.39,167.0,556.0,29.0
1977,3.0,25.0,2.0,39.0,58.2,4.9,0.0,TURKEY,TURKEY,no info,38.56,40.02,30.0,0.0,21.0
1977,4.0,2.0,7.0,15.0,22.7,7.6,6.0,SAMOA,SAMOA ISLANDS:  APIA,no info,-16.695999999999998,-172.095,0.0,0.0,33.0
1977,4.0,6.0,13.0,36.0,37.1,5.9,0.0,IRAN,"IRAN:  NAGHAN,ARDAL,JAGHDAN,DASTGERD,KORDAN,SARMUR",no info,31.98,50.68,366.0,200.0,41.0
1977,4.0,20.0,23.0,13.0,10.4,6.8,6.0,SOLOMON ISLANDS,SOLOMON ISLANDS,no info,-9.828,160.32299999999998,34.0,0.0,33.0
1977,4.0,20.0,23.0,42.0,50.5,7.6,7.0,SOLOMON ISLANDS,SOLOMON ISLANDS,no info,-9.89,160.34799999999998,0.0,0.0,19.0
1977,4.0,20.0,23.0,49.0,13.1,7.5,0.0,SOLOMON ISLANDS,SOLOMON ISLANDS,no info,-9.844,160.822,0.0,0.0,33.0
1977,4.0,21.0,4.0,24.0,9.6,8.1,7.0,SOLOMON ISLANDS,SOLOMON ISLANDS,no info,-9.965,160.731,18.0,1.0,33.0
1977,5.0,26.0,1.0,35.0,13.8,5.4,0.0,IRAN,IRAN:  AZARBAIJAN,no info,38.934,44.38,3.0,9.0,37.0
1977,5.0,28.0,0.0,0.0,0.0,0.0,0.0,IRAN,"IRAN:  SIAH CHESHMEH,MUKHUR,ZOLUL,DALIK DASHI",no info,39.0,44.0,6.0,0.0,0.0
1977,6.0,22.0,12.0,8.0,33.4,7.2,4.0,TONGA,TONGA TRENCH,no info,-22.878,-175.9,1.0,5.0,65.0
1977,7.0,16.0,13.0,13.0,29.6,4.6,6.0,SLOVENIA,"BALKANS NW:  SLOVENIA:  TRSTENIK,BELA,TENETISE",no info,46.29,14.29,0.0,0.0,6.0
1977,8.0,19.0,6.0,8.0,55.2,8.0,0.0,INDONESIA,INDONESIA:  SUNDA ISLANDS,no info,-11.085,118.464,0.0,0.0,33.0
1977,8.0,28.0,20.0,10.0,5.0,5.5,4.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  ADMIRALTY ISLANDS,no info,-1.081,146.23,0.0,0.0,33.0
1977,8.0,31.0,0.0,42.0,5.4,6.5,0.0,COLOMBIA,"COLOMBIA:  APARTADO, MEDELLIN",no info,7.34,-76.3,3.0,0.0,33.0
1977,10.0,10.0,11.0,53.0,53.6,7.2,0.0,TONGA,TONGA TRENCH,no info,-25.855999999999998,-175.40599999999998,0.0,0.0,33.0
