YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,EQ_PRIMARY,EQ_MAG_MW,EQ_MAG_MS,EQ_MAG_MB,COUNTRY,LOCATION_NAME,LATITUDE,LONGITUDE,REGION_CODE,DEATHS,DEATHS_DESCRIPTION,INJURIES,INJURIES_DESCRIPTION,Depth
1956,10,31,14,3,0,6.8,0,0,0,IRAN,IRAN:  BASTAK,27.2,54.4,140,347,3,0,0,0
1956,11,2,16,4,0,5.7,0,0,0,GREECE,GREECE:  VOLOS-AGRIA (MAGNESIA),39.5,23,130,0,2,0,0,0
1956,12,18,2,31,3,0,0,0,0,CHILE,CHILE:  ANTOFAGASTA,-25.5,-71,160,0,0,0,0,33
1956,12,31,21,33,22,5,0,5,0,CHINA,CHINA:  HEBEI PROVINCE,40.5,115.5,30,0,0,0,0,0
1957,2,20,4,41,1,5.6,0,5.6,0,TUNISIA,"TUNISIA:  SIDI ABID,SIDI TOUIL (LA MEDJA),CAILLOUX",36.2,8.9,15,13,1,96,2,0
1957,2,23,20,26,14,7.2,0,7.2,0,TAIWAN,"TAIWAN:  HUALIEN, TAIPEI",23.9,121.6,30,11,1,0,3,69
1957,3,8,12,21,14,7,0,7,0,GREECE,GREECE:  STEPHANOVIKION-VELESTNON (MAGNESIA),39.4,22.8,130,2,1,0,3,0
1957,3,9,14,22,31.9,8.6,9,9.1,0,USA,ALASKA,51.292,-175.629,150,0,0,0,0,33
1957,3,22,14,21,0,7.5,0,0,0,USA,ALASKA:  ALEUTIAN ISLANDS:  FOX ISLANDS,55,-165.2,150,0,0,0,0,0
1957,4,14,19,18,0,7.5,0,0,0,SAMOA,SAMOA ISLANDS,-15.5,-173,170,0,0,0,0,60
1957,4,16,4,4,4,7.5,0,7.5,0,INDONESIA,INDONESIA:  JAVA SEA,-4.6,107.1,60,0,0,0,0,600
1957,4,23,0,0,0,0,0,0,0,IRAN,IRAN:  KACHU MESQAL,33.4,52.5,140,16,1,0,0,0
1957,4,24,19,10,12,6.9,0,0,0,TURKEY,TURKEY,36.31,28.62,140,0,0,0,0,40
1957,4,25,2,25,41,7.1,0,0,0,TURKEY,"TURKEY:  FETHIYE (LYCIA, ASIA MINOR)",36.4,28.55,140,18,1,92,1,41
1957,5,26,6,33,0,7.1,0,0,0,TURKEY,TURKEY:  ABANT,40.7,30.9,140,500,3,0,0,0
1957,6,10,20,2,2,5,0,5,0,CHINA,CHINA:  SHANXI PROVINCE,38,112.5,30,0,0,0,0,0
1957,6,22,23,50,23,7.3,0,7.3,0,INDONESIA,INDONESIA:  NEW GUINEA:  IRIAN JAYA,-1.5,137,170,0,0,0,0,33
1957,6,27,0,9,28,7.6,0,7.6,0,RUSSIA,RUSSIA:  CHITA,56.2,116.4,40,0,0,0,0,15
1957,7,2,0,42,0,6.6,0,0,0,IRAN,"IRAN:  HAZANDERAN, ABEGARM",36.1,52.7,140,1100,4,0,0,14
1957,7,28,8,40,1,7.9,0,7.9,0,MEXICO,"MEXICO:  ACAPULCO,MEXICO CITY",16.5,-99.1,150,65,2,0,3,25
1957,7,29,17,15,14,7,0,7,0,CHILE,CHILE:  ANTOFAGASTA,-23.5,-71.5,160,0,0,0,0,33
1957,9,5,0,0,0,0,0,0,0,IRAN,IRAN:  JAHROM,28.3,53.3,140,0,3,0,0,0
1957,9,24,8,21,0,7.6,0,0,0,PHILIPPINES,PHILIPPINES,5.5,127.5,170,0,0,0,0,60
1957,9,26,0,0,0,0,0,0,0,INDONESIA,S. JAVA SEA,-8.2,107.3,60,0,0,0,0,0
1957,9,28,14,20,0,7.5,0,0,0,FIJI,FIJI ISLANDS,-20.4,-178.5,170,0,0,0,0,549
1957,10,26,14,16,57,6,0,6,0,INDONESIA,INDONESIA:  KALIMANTAN ISLAND,-2,116,170,0,0,0,0,0
1957,11,29,22,19,0,7.8,0,0,0,BOLIVIA,BOLIVIA:  S,-21,-66,160,0,0,0,0,170
1957,11,0,0,0,0,0,0,0,0,SOLOMON ISLANDS,SOLOMON ISLANDS,0,0,170,0,0,0,0,0
1957,12,4,3,37,45,8.1,8,8.3,0,MONGOLIA,MONGOLIA,45.5,99.5,40,30,1,0,0,33
1957,12,13,1,45,0,7.1,0,0,0,IRAN,IRAN:  FARSINAJ,34.3,47.8,140,1200,4,0,0,0
1957,12,17,13,50,0,7.8,0,0,0,SOLOMON ISLANDS,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS,-12.3,166.7,170,0,0,0,0,120
1958,1,15,19,14,0,7.3,0,0,0,PERU,PERU: AREQUIPA,-16.5,-72,160,28,1,0,0,60
1958,1,16,2,4,0,0,0,0,0,IRAN,IRAN,36.5,53,140,0,3,0,0,0
1958,1,19,14,7,27,7.6,0,7.6,0,COLOMBIA,COLOMBIA-ECUADOR,1.5,-79.5,160,111,3,46,1,60
1958,2,1,14,9,0,0,0,0,0,COLOMBIA,COLOMBIA,2,-79,160,22,1,0,0,0
1958,2,7,23,23,36,6.2,0,6.2,0,CHINA,CHINA:  SICHUAN PROVINCE,31.5,104,30,0,0,0,0,0
1958,3,11,0,22,56,7.5,0,7.5,0,JAPAN,JAPAN:  RYUKYU ISLANDS,25,125,30,0,2,0,3,70
1958,4,21,22,37,36,6.7,0,6.7,0,INDONESIA,INDONESIA:  SUMATRA:  BENGKULU,-4.5,104,60,0,0,0,0,200
1958,5,14,2,34,0,0,0,0,0,AZORES (PORTUGAL),AZORES,38.5,-28.8,130,0,0,0,0,0
1958,7,10,6,15,59.9,7.8,8,7.9,0,USA,ALASKA:  LITUYA BAY,58.37,-136.665,150,0,0,0,0,35
1958,7,26,17,38,0,7.5,0,0,0,PERU,PERU:  S,-13.5,-69,160,0,0,0,0,620
1958,8,16,19,13,0,6.7,0,0,0,IRAN,IRAN:  FIRUZABAD,34.4,47.9,140,132,3,0,0,20
1958,9,1,14,30,0,0,0,0,0,PERU,PERU:  S,-18,-65,160,4,1,0,0,0
1958,9,4,21,51,16.9,6.8,0,6.8,0,CHILE,CHILE-ARGENTINA,-33.785,-70.112,160,7,1,0,0,0
1958,9,17,12,24,0,0,0,0,0,RUSSIA,RUSSIA:  N. KURIL ISLANDS,49.3,156.4,50,0,0,0,0,0
1958,9,21,16,18,0,0,0,0,0,IRAN,IRAN,36,49,140,20,1,0,0,0
1958,9,25,1,5,36,5.8,0,5.8,0,CHINA,CHINA:  GUANGXI PROVINCE,22.5,109.5,30,0,0,0,0,0
1958,10,20,1,12,37,6.7,0,6.7,0,INDONESIA,INDONESIA:  JAVA:  MALANG,-9.5,112.5,60,8,1,1856,4,100
1958,11,4,22,54,46,6.1,0,6.1,0,PACIFIC OCEAN,EAST PACIFIC RIDGE,-50,-115,170,0,0,0,0,0
1958,11,6,22,58,8.6,8.3,8,0,0,RUSSIA,RUSSIA:  KURIL ISLANDS:  S,44.53,148.54,50,0,0,0,0,40
1958,11,12,20,23,0,0,0,0,0,RUSSIA,RUSSIA:  S. KURIL ISLANDS,44.2,148.8,50,0,0,0,0,29
1958,11,18,10,45,0,0,0,0,0,ITALY,ITALY:  N,44.3,9.9,130,0,0,0,0,0
1958,11,29,9,30,0,0,0,0,0,ITALY,ITALY:  N,44.4,8.8,130,0,0,0,0,0
1959,1,22,5,10,0,0,0,0,0,JAPAN,"SANRIKU, JAPAN",37.5,142.2,30,0,0,0,0,40
1959,1,26,6,46,0,0,0,0,0,ITALY,ITALY:  N,44.5,9.6,130,0,0,0,0,0
1959,2,7,9,36,51,7.4,0,7.4,0,PERU,PERU-ECUADOR,-4,-81.5,160,0,0,0,0,19
1959,4,5,0,0,0,5.5,0,0,0,FRANCE,"FRANCE:  ST PAUL D'UBAYE,JAUSIERS,CEILLAC,VARS",44,6.8,120,0,0,0,0,0
1959,4,9,12,24,20,5,0,5,0,RUSSIA,RUSSIA:  S. KURIL ISLANDS,44.3,149,50,0,0,0,0,40
1959,4,11,22,0,0,0,0,0,0,ITALY,ITALY:  CENTRAL,42.9,12.6,130,0,0,0,0,0
1959,4,17,0,0,0,0,0,0,0,ITALY,ITALY:  N,44.5,10.8,130,0,0,0,0,0
1959,4,25,0,26,0,6.3,0,0,0,TURKEY,"TURKEY:  KOYCEGIZ, MUGLA",37,28.7,140,0,0,0,0,0
1959,4,26,20,40,38,7.5,0,7.5,0,TAIWAN,TAIWAN:  TAIPEI,24.78,122.7,30,2,1,0,0,150
1959,5,4,7,15,42,8.2,8,8,0,RUSSIA,RUSSIA:  NEAR EAST COAST OF KAMCHATKA,52.5,159.5,50,1,1,13,1,60
1959,5,24,19,17,0,6.8,0,0,0,MEXICO,MEXICO:  OAXACA;,17,-96.3,150,0,0,0,0,100
1959,6,14,0,12,6.5,7.5,0,7.5,0,BOLIVIA,BOLIVIA-NORTHERN CHILE,-20.369,-68,160,1,1,0,0,112
1959,6,18,15,31,0,7,0,0,0,RUSSIA,RUSSIA:  NEAR KAMCHATKA,53.9,160.5,50,0,0,0,0,15
1959,7,2,18,33,54,5,0,5,0,CHINA,CHINA:  HENAN PROVINCE,31.8,115.3,30,0,0,0,1,0
1959,8,10,23,7,29,5.4,0,5.4,0,CHINA,CHINA:  SHAANXI PROVINCE,35.6,110.9,30,0,0,0,0,0
1959,8,15,8,57,3,7,0,7,0,TAIWAN,TAIWAN,22.18,121.13,30,16,1,63,2,60
1959,8,17,21,4,40,7.3,0,7.3,0,SOLOMON ISLANDS,SOLOMON ISLANDS,-7.5,156,170,0,0,0,0,0
1959,8,18,6,37,13.5,7.7,0,0,0,USA,MONTANA:  HEBGEN LAKE,44.712,-111.215,150,28,1,0,0,5
1959,8,26,8,25,31,6.9,0,6.9,0,MEXICO,MEXICO:  GULF OF CAMPECHE,18.3,-94.4,150,25,1,200,3,0
1959,9,1,11,37,0,6.1,0,0,0,ALBANIA,ALBANIA,40.9,19.8,130,2,1,0,0,11
1959,9,14,14,9,0,7.7,0,0,0,KERMADEC ISLANDS (NEW ZEALAND),KERMADEC ISLANDS,-28.5,-177,170,0,0,0,0,60
1959,10,25,15,57,0,6.2,0,0,0,TURKEY,TURKEY:  NINIA,39.1,41.6,140,18,1,0,0,0
1959,10,26,7,35,0,0,0,0,0,JAPAN,"SANRIKU, JAPAN",37.5,143.2,30,0,0,0,0,10
1959,10,27,6,52,51.2,7.2,0,7.2,0,RUSSIA,RUSSIA:  KAMCHATKA,45.89,151.11,50,0,0,0,0,70
1959,11,7,0,0,0,5.5,0,0,0,ALGERIA,ALGERIA:  BOU-MEDFA,36.4,2.6,15,0,0,0,0,0
1959,11,15,10,25,16,6.4,0,6.4,0,CHINA,CHINA:  XINGJIANG,38.75,75.317,40,0,1,0,0,0
1959,12,24,12,50,0,0,0,0,0,PERU,"PERU:  AYACUCHO,POMABAMBA,MOYOBAMBA,HUAHUAPUQUIO",-13.5,-74,160,7,1,0,0,0
1960,1,13,15,40,34,7.8,0,7.8,0,PERU,"PERU:  AREQUIPA,CHUQUIBAMBA,CARAVELI,COTAHUASI",-15.75,-72.75,160,63,2,200,3,160
1960,1,15,9,30,0,7,0,0,0,PERU,"PERU:  LIMA,NAZCA,ICA,HUANCAVELIC,PALPA,HUAITARA",-15,-75,160,63,2,0,0,150
1960,2,2,23,51,59,5.3,0,5.3,0,CHINA,CHINA:  GANSU PROVINCE,33.8,104.5,30,0,0,0,0,0
1960,2,21,8,13,31,5.6,0,5.6,0,ALGERIA,ALGERIA:  MELOUZA,36,4.1,15,47,1,88,2,33
1960,2,29,23,40,14,5.9,0,5.9,0,MOROCCO,MOROCCO:  AGADIR,30.45,-9.62,15,13100,4,25000,4,33
1960,3,20,17,7,30,7.5,0,7.5,0,JAPAN,JAPAN:  SANRIKU,39.8,143.4,30,0,0,0,0,20
1960,3,23,0,23,0,6.7,0,6.7,0,JAPAN,JAPAN:  SANRIKU,39.4,143.7,30,0,0,0,0,20
1960,4,13,7,57,49,5.8,0,5.8,0,CHINA,CHINA:  JILIN PROVINCE,44.7,127,30,0,0,0,0,0
1960,4,24,12,14,0,6,0,0,0,IRAN,IRAN:  LAR,28,54.5,140,420,3,0,0,0
1960,4,29,9,16,20,0,0,0,0,INDONESIA,INDONESIA:  CENTRAL SULAWESI:  UNA-UNA ISLAND,-0.5,121.5,170,0,0,0,0,0
1960,5,21,10,2,50,8.2,8,7.3,0,CHILE,CHILE:  CENTRAL,-37.872,-73.243,160,0,1,0,3,35
1960,5,22,19,11,17,9.5,10,8.5,0,CHILE,"CHILE:  PUERTO MONTT, VALDIVIA",-38.143,-73.407,160,2000,4,3000,4,33
1960,5,26,5,10,0,6.5,0,0,0,GREECE,GREECE-ALBANIA,40,20,130,8,1,0,0,0
1960,6,11,15,14,9,6.6,0,6.6,0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  W. SOLOMON SEA,-9.4,152.3,170,0,0,0,0,33
1960,7,29,17,31,45,6.7,0,6.7,0,JAPAN,JAPAN:  SANRIKU,40.3,142.5,30,0,0,0,0,50
1960,7,30,2,4,0,0,0,0,0,ECUADOR,ECUADOR,-1.5,-79,160,11,1,0,0,21
1960,8,27,15,58,0,0,0,0,0,INDIA,INDIA:  N,28.6,76.7,60,0,0,0,0,58
1960,9,22,9,5,32.5,6.6,0,6.6,0,CONGO,CONGO:  LAKE TANGANYIKA,-3.6,29,10,24,1,0,0,28
1960,10,7,0,0,0,0,0,0,0,PHILIPPINES,PHILIPPINES:  PANAY,11.1,122.3,170,3,1,0,0,0
1960,11,1,8,45,59,7.4,0,7.4,0,CHILE,CHILE:  CONCEPCION,-38.5,-75.1,160,0,1,0,0,55
1960,11,9,10,43,42,6.8,0,6.8,0,CHINA,CHINA:  SICHUAN PROVINCE,32.7,103.7,30,0,0,0,0,0
1960,11,20,22,1,56.4,6.7,0,0,0,PERU,PERU,-6.8,-80.7,160,0,0,0,0,93
1961,1,10,14,22,25.5,6.6,7,7.1,0,RUSSIA,RUSSIA:  KAMCHATKA,50.016,156.099,50,0,0,0,0,59
1961,1,16,7,20,0,0,0,0,0,JAPAN,JAPAN:  KASHIMA,36,142.3,30,0,0,0,0,40
1961,1,16,11,19,0,0,0,0,0,JAPAN,JAPAN:  KASHIMA,36,141.9,30,0,0,0,0,20
1961,1,16,12,12,0,0,0,0,0,JAPAN,JAPAN:  KASHIMA,36.2,141.9,30,0,0,0,0,20
1961,2,4,8,51,0,7.6,0,0,0,INDIA,INDIA,24.9,93.34,60,0,0,0,0,141
1961,2,12,21,53,0,0,0,0,0,RUSSIA,RUSSIA:  S. KURIL ISLANDS,43.2,147.9,50,0,0,0,0,80
1961,2,26,18,10,48.7,7.3,0,7.3,0,JAPAN,JAPAN:  MIYAZAKI,31.6,131.8,30,2,1,7,1,74
1961,3,7,10,10,0,7.5,0,0,0,KERMADEC ISLANDS (NEW ZEALAND),KERMADEC ISLANDS,-28.3,-175.7,170,0,0,0,0,40
1961,3,7,19,0,48,4.9,0,4.9,0,CHINA,CHINA:  HUBEI PROVINCE,30.5,110,30,0,0,0,0,0
1961,3,16,13,45,35.6,6.5,0,6.5,0,INDONESIA,INDONESIA:  FLORES:  ENDEH,-8.2,122,60,2,1,6,1,74
1961,3,24,10,36,0,0,0,0,0,ITALY,ITALY:  SICILY,38,15.3,130,15,1,0,0,0
1961,4,4,21,32,0,0,0,0,0,USA,CALIFORNIA:  TERMINAL ISLAND,34,-118,150,0,0,0,0,16
1961,4,13,16,34,39,6.8,0,6.8,0,CHINA,CHINA: XINJIANG,39.8,77.7,40,0,0,0,0,0
1961,5,23,2,45,0,6.5,0,6.5,0,TURKEY,TURKEY,36.7,28.5,140,0,0,0,0,0
1961,6,1,23,29,21.2,6.5,0,6.5,0,ETHIOPIA,ETHIOPIA:  KARAKORE,10.4,39.9,10,30,1,0,3,33
1961,6,11,5,10,0,6.6,0,0,0,IRAN,"IRAN:  DEHKUYEH,KHANEH,LAR,SHAGHEB,NOKHRIZ,BIGHU",27.9,54.6,140,60,2,0,0,37
1961,6,11,17,15,33,5.8,0,5.8,0,CHINA,CHINA:   YUNNAN PROVINCE,24.97,98.63,30,0,0,0,0,33
1961,6,16,10,31,57.3,6.5,0,6.5,0,COLOMBIA,COLOMBIA: NORTHEASTERN COLOMBIA,8.9,-73.4,90,0,0,0,0,120
1961,6,27,0,49,0,0,0,0,0,IRAN,IRAN,33.5,49.4,140,5,1,0,0,0
1961,6,27,7,3,41,6,0,6,0,CHINA,CHINA:   YUNNAN PROVINCE,27.73,99.75,30,0,0,0,0,25
1961,7,18,14,4,0,0,0,0,0,JAPAN,JAPAN:  RYUKYU ISLANDS,29.6,131.8,30,0,0,0,0,60
1961,7,23,21,51,10.5,7.3,7,7.3,0,VANUATU,VANUATU ISLANDS,-18.421,168.411,170,0,0,0,0,35
1961,8,1,5,39,54.4,6.4,6,6.6,0,SOLOMON ISLANDS,SOLOMON ISLANDS,-9.849,160.614,170,0,0,0,0,25
1961,8,11,15,51,0,0,0,0,0,JAPAN,JAPAN:  SE. HOKKAIDO ISLAND,42.9,145.6,30,0,0,0,0,80
1961,8,17,21,16,31.4,6.7,0,6.7,0,RUSSIA,RUSSIA:  S. KURIL ISLANDS,46.338,149.548,50,0,0,0,0,154
1961,8,19,5,33,0,7.3,0,0,0,JAPAN,JAPAN:  HONSHU:  W COAST,36,136.7,30,10,1,0,0,0
1961,8,31,1,57,0,7.5,0,0,0,PERU,PERU,-10.5,-70.7,160,0,0,0,0,629
1961,9,1,0,9,0,7.5,0,0,0,SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS,SOUTH SANDWICH ISLANDS,-59.5,-27.3,70,0,0,0,0,131
1961,9,5,0,0,0,7.7,0,0,0,SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS,SOUTH SANDWICH ISLANDS,-58,-27,70,0,0,0,0,0
1961,9,8,11,26,32.3,7.7,0,7.7,7.6,SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS,SOUTH SANDWICH ISLANDS,-56.26,-27.283,70,0,0,0,0,105
1961,10,1,0,16,1,5.7,0,5.7,0,CHINA,CHINA:  GANSU PROVINCE,34.33,104.78,30,0,0,0,0,0
1961,10,14,7,1,0,0,0,0,0,IRAN,IRAN,33.6,48.1,140,2,1,0,0,33
1961,10,18,16,51,57,6.5,0,6.5,0,CHILE,"CHILE:  VALDIVIA, CURICO",-36.7,-73,160,0,1,0,0,15
1961,11,15,7,17,0,0,0,0,0,JAPAN,JAPAN:  SE. HOKKAIDO ISLAND,42.7,145.7,30,0,0,0,0,60
1961,12,20,13,25,0,6.9,0,0,0,COLOMBIA,COLOMBIA,4.6,-75.6,160,23,1,0,0,176
1962,1,7,10,3,0,5.9,0,0,0,CROATIA,BALKANS NW:  CROATIA,43.3,17.1,130,4,1,0,0,33
1962,1,11,5,5,0,6.1,0,0,0,CROATIA,BALKANS NW:  CROATIA,43.3,17.1,130,1,1,0,0,33
1962,2,14,6,36,0,7.3,0,0,0,CHILE,CHILE:  CENTRAL,-37.8,-72.5,160,0,0,0,0,45
1962,2,18,0,0,0,5.3,0,0,0,TUNISIA,"TUNISIA:  GAFOUR,OUM-ZID,EL AKHOUAT",36,9,15,0,0,0,0,0
1962,3,12,11,40,16.7,6.8,0,6.8,0,PANAMA,COSTA RICA-PANAMA,8.008,-82.757,100,0,0,0,0,35
1962,3,18,15,30,0,6,0,0,0,ALBANIA,ALBANIA,40.9,19.5,130,15,1,0,0,33
1962,3,18,20,18,53,6.1,0,6.1,0,CHINA,CHINA:  GUANGDONG PROVINCE,23.72,114.67,30,1,1,2,1,25
1962,4,1,0,45,0,0,0,0,0,IRAN,IRAN:  MUSSAVIEH,33.6,59,140,5,1,0,0,33
1962,4,12,0,52,43,7.2,7,7.1,0,JAPAN,JAPAN:  SANRIKU,38.073,142.741,30,0,0,0,0,25
1962,4,18,19,14,0,6.3,0,0,0,PERU,"PERU:  CASMA,HUARAZ,QUIRUVILCA,TRUJILLO",-10,-79,160,9,1,0,0,39
1962,4,23,4,18,1,5.5,0,5.5,0,CHINA,CHINA:  YUNNAN PROVINCE,23.6,106.1,30,0,0,0,0,0
1962,4,23,0,0,0,0,0,0,0,JAPAN,"SE. HOKKAIDO ISLAND, JAPAN",42.2,143.9,30,0,0,0,0,60
1962,4,25,0,0,0,5.3,0,0,0,FRANCE,"FRANCE:  CORRENCON,CHATEAU-BERNARD,LE GUA,RENCUREL",45,5.6,120,0,0,0,0,0
1962,4,30,2,26,30,6.8,0,6.8,0,JAPAN,JAPAN:  HONSHU:  SENDAI,38.8,140.9,30,1,1,0,3,104
1962,5,11,14,11,54.1,7,0,7,0,MEXICO,MEXICO:  S,17.2,-99.6,150,4,1,0,3,40
1962,5,19,14,58,15,7.2,0,7.2,0,MEXICO,MEXICO:  S,17.2,-99.5,150,3,1,16,1,33
1962,5,21,12,2,52,6.8,0,6.8,0,CHINA,CHINA:  QINGHAI PROVINCE,37.1,96,40,0,0,0,0,0
1962,5,21,12,21,0,5.7,0,5.7,0,JAPAN,JAPAN:  OFF COAST OF HONSHU ISLAND,41.8,142.4,30,0,0,0,0,60
1962,5,28,22,57,47,4.5,0,4.5,0,GREECE,GREECE:  AEGEAN SEA,39.8,25,130,0,0,0,0,0
1962,6,11,7,15,0,6.3,0,0,0,BOSNIA-HERZEGOVINA,BALKANS NW:  BOSNIA-HERZEGOVINA,43.6,18.3,130,0,0,0,0,0
1962,6,24,1,21,18,6.2,0,6.2,0,CHINA,CHINA:   YUNNAN PROVINCE,25.2,101.2,30,0,0,0,0,18
1962,7,26,8,14,41.8,7.4,0,7.4,0,PANAMA,PANAMA,7.5,-82,100,0,0,0,0,21
1962,7,30,20,18,52.3,6.8,0,6.8,0,COLOMBIA,"COLOMBIA:  MISTRATO, MANIZALES",5.2,-76.4,160,47,1,300,3,69
1962,8,19,18,26,38,6.4,0,6.4,0,CHINA,CHINA:  XINJIANG,44.68,81.58,40,0,0,0,0,0
1962,8,21,18,19,0,6.1,0,0,0,ITALY,ITALY:  S,41.4,15.5,130,16,1,0,0,34
1962,8,28,10,59,0,6.8,0,0,0,GREECE,GREECE:  S,37.8,22.9,130,1,1,0,0,100
1962,8,30,13,35,0,5.8,0,0,0,USA,UTAH,41.8,-111.8,150,0,0,0,0,37
1962,9,1,19,20,39.9,7.2,0,7.2,0,IRAN,IRAN:   BUYIN-ZARA,35.63,49.87,140,12225,4,2776,4,27
1962,9,4,22,59,0,5.5,0,0,0,TURKEY,TURKEY:  IGDIR,39.9,43.9,140,1,1,0,0,0
1962,9,14,0,33,0,5.5,0,0,0,GREECE,GREECE:  AEGEAN SEA; TURKEY:  BALIKESIR,39.6,23.3,130,0,0,0,0,0
1962,10,5,20,2,0,5,0,0,0,IRAN,"IRAN:  TORBAT HEYDARIYEH, AKHMEDABAD",35.1,58.7,140,6,1,0,0,8
1962,11,6,0,9,0,5.5,0,0,0,IRAN,"IRAN:  GAHKOM,GOLRUIYEH,PATKUIYEH,LAIGAZAN,GANJ",28.1,55.6,140,0,0,0,0,40
1962,12,17,9,36,1,5.5,0,5.5,0,CHINA,CHINA:  NINGXIA,38.12,106.27,30,0,0,0,0,0
1962,12,21,8,42,43,6.5,0,0,0,USA,ALASKA:  ALEUTIAN ISLANDS:  FOX ISLANDS,52.47,-168.54,150,0,0,0,0,33
1963,1,31,2,27,0,4.5,0,0,0,IRAN,"IRAN:  KHENDODZHAN, DAKHNE-UDZHAK",36.9,57.8,140,4,1,0,0,3
1963,2,13,8,50,4.5,7.3,0,7.3,0,TAIWAN,"TAIWAN:  TAIPEI, HSINCH",24.5,122.1,30,15,1,18,1,47
1963,2,21,17,14,31,5.4,0,5.4,5.3,LIBYA,LIBYA:  BARCE (AL MARJ),32.6,21,15,300,3,375,3,5
1963,3,24,12,44,0,7.2,0,0,0,IRAN,IRAN:  KARKHANEH,34.4,47.9,140,100,2,0,0,40
1963,3,28,12,45,0,0,0,0,0,ITALY,ITALY:  S,40.8,15.6,130,0,0,0,0,0
1963,3,31,2,27,6.5,7,0,0,0,IRAN,IRAN:  HENDOJAN,37,57.9,140,4,1,0,3,33
1963,4,19,7,35,21,7,0,7,0,CHINA,CHINA:  QINGHAI PROVINCE,35.7,97,30,0,0,0,0,0
1963,4,23,9,55,7,6,0,6,0,CHINA,CHINA:   YUNNAN PROVINCE,25.8,99.5,30,0,0,0,0,0
1963,5,9,15,3,43.8,5.5,0,5.5,0,NICARAGUA,NICARAGUA:  LEON,12.2,-86.9,100,0,0,0,0,50
1963,5,18,12,20,34.4,6,0,6,0,INDONESIA,INDONESIA:  BALI,-8.2,115.6,60,0,0,0,0,65
1963,5,19,10,0,0,4.9,0,0,0,SLOVENIA,BALKANS NW:  SLOVENIA:  LJUBLJANA,46.1,14.8,130,0,0,0,0,13
1963,6,21,13,44,24,5.8,0,5.8,0,CHINA,CHINA:  HEILONGJIANG PROVINCE,47.9,130.6,30,0,0,0,0,0
1963,6,30,7,41,0,5.1,0,0,0,IRAN,IRAN:  W,33.2,49.2,140,0,0,0,0,38
1963,7,26,4,17,12,6,0,6,0,MACEDONIA,BALKANS NW:  MACEDONIA:  SKOPJE,42.1,21.3,130,1070,4,3300,4,5
1963,7,29,6,10,0,5.2,0,0,0,IRAN,"IRAN:  GAHKOM,LAIGAZAN,PATKUIYEH,GOLRUIYEH,GANJ",28.2,55.7,140,5,1,0,0,46
1963,8,15,17,25,0,7.7,0,0,0,PERU,PERU:  S,-13.8,-69.3,160,0,0,0,0,543
1963,8,29,8,53,50,6.5,0,6.5,0,CHINA,CHINA:  XINJIANG,39.8,74.2,40,1,1,0,0,0
1963,9,2,1,34,0,5.3,0,0,0,INDIA,INDIA:  KASHMIR:  SW,33.9,74.8,60,80,2,0,0,25
1963,9,15,0,46,54.3,7.5,8,0,0,SOLOMON ISLANDS,SOLOMON ISLANDS,-10.472,165.77,170,0,0,0,0,35
1963,9,17,19,20,11.5,7.5,8,0,0,SOLOMON ISLANDS,SOLOMON ISLANDS,-10.286,165.413,170,0,0,0,0,28
1963,9,18,0,0,0,6.1,0,6.1,0,TURKEY,TURKEY:  YALOVA:  CINARCIK,40.75,29,140,1,1,0,2,19
1963,9,24,16,30,16,7,0,7,0,PERU,"PERU:  HUAYLLACAYAN,CAJACAY,MALYAS,MALVAS,HUARAZ",-10.385,-78.022,160,1,1,0,0,75
1963,10,12,11,27,0.2,7.1,7,7,0,RUSSIA,RUSSIA:  S. KURIL ISLANDS,44.426,149.272,50,0,0,0,0,48
1963,10,13,5,17,53.4,8.5,8,8.1,7.7,RUSSIA,RUSSIA:  KURIL ISLANDS,44.77,149.798,50,0,0,0,0,13
1963,10,20,0,53,10.9,7.9,8,7.2,0,RUSSIA,RUSSIA:  KURIL ISLANDS,44.772,150.563,50,0,0,0,0,28
1963,11,4,1,17,11.4,8.3,0,8.3,7.8,INDONESIA,INDONESIA:  BANDA SEA,-6.86,129.58,170,0,0,0,0,100
1963,12,16,1,51,31,6.6,0,6.6,0,INDONESIA,"INDONESIA:  JAVA:  LABUHAN, MENES, PONOROGO",-6.4,105.4,60,0,0,0,0,64
1963,12,18,0,30,0,7.5,0,7.5,0,TONGA,TONGA TRENCH,-24.8,-176.6,170,0,0,0,0,45
1964,1,8,22,30,49.7,5.2,0,5.2,0,INDONESIA,INDONESIA:  SULAWESI:  PINRANG,-3.7,119.4,170,8,1,27,1,90
1964,1,18,12,4,41,7,0,7,0,TAIWAN,TAIWAN:  TAINAN,23.2,120.6,30,107,3,479,3,33
1964,2,13,10,3,53,5.4,0,5.4,0,CHINA,CHINA:   YUNNAN PROVINCE,26.1,101,30,0,0,0,0,15
1964,2,18,12,19,0,4.6,0,0,0,AZORES (PORTUGAL),AZORES,38.8,-28.4,130,0,0,0,0,33
1964,3,28,3,36,0,9.2,9,8.4,0,USA,ALASKA,61.017,-147.648,150,15,1,0,0,33
